,Job Title,Company,Location,Salary,Search Term
237,Manager Strip Manufacturing - Lateral Flow,"
        QIAGEN","Germantown, MD",NaN,Bethesda%2C+MD
238,Research Analyst,"
        Deltek, Inc.","Herndon, VA",NaN,Bethesda%2C+MD
239,Senior Analyst,"
        Merkle Inc.","Columbia, MD 21046",NaN,Bethesda%2C+MD
240,Analyst,"
    Metron, Inc.","Reston, VA 20190",NaN,Bethesda%2C+MD
241,Machine Learning &amp; Analytics Developer,"
    BrainTrust Holdings","Laurel, MD",NaN,Bethesda%2C+MD
242,Postdoctoral Fellow,"
        The Henry M. Jackson Foundation","Silver Spring, MD 20910",NaN,Bethesda%2C+MD
243,"Research <b>Scientist</b>, Mass Spectrometry","
    NantWorks","Rockville, MD 20850",NaN,Bethesda%2C+MD
244,Drinking Water <b>Data</b> Analysis and Outreach,"
        Oak Ridge Associated Universities","Washington, DC",NaN,Bethesda%2C+MD
245,Behavioral <b>Scientist</b> (WRAIR Scientific Services),"
        Odyssey Systems Consulting Group","Silver Springs, MD",NaN,Bethesda%2C+MD
246,Research Analyst,"
        Deltek, Inc.","Herndon, VA",NaN,Bethesda%2C+MD
247,Senior <b>Data</b> Analyst,"
        National Opinion Research Center (NORC)","Bethesda, MD",NaN,Bethesda%2C+MD
248,Sr. Analyst Research Services,"
        BDS Marketing","Washington, DC",NaN,Bethesda%2C+MD
249,Senior Staff <b>Scientist</b> - MAR16-02,"
        Human Resources Research Organization","Alexandria, VA",NaN,Bethesda%2C+MD
250,Principal <b>Scientist</b>,"
    Smithers Avanza","Gaithersburg, MD 20878",NaN,Bethesda%2C+MD
251,Front End Developer,"
    FlashX","Silver Spring, MD","$75,000 - $105,000 a year",Bethesda%2C+MD
252,<b>Data</b> <b>Scientist</b>/<b>Data</b> Engineer,"
        Novetta","Springfield, VA",NaN,Bethesda%2C+MD
253,Intern – Field <b>Data</b> Analysis and Administration,"
        SP+","Fairfax, VA",NaN,Bethesda%2C+MD
254,<b>Data</b> Quality Coordinator,"
        American Geophysical Union","Washington, DC 20009 <span style=""font-size: smaller"">(U Street Corridor area)</span>",NaN,Bethesda%2C+MD
255,<b>Data</b> and Policy Analyst - Statistical Programmer,"
        Acumen LLC","Washington, DC",NaN,Bethesda%2C+MD
256,Operations Research Analyst,"
    Frontier Technology, Inc.","Arlington, VA",NaN,Bethesda%2C+MD
257,Behavioral <b>Scientist</b> (WRAIR Scientific Services),"
        Odyssey Systems Consulting Group","Silver Springs, MD",NaN,Bethesda%2C+MD
258,Senior <b>Data</b> Analyst,"
        National Opinion Research Center (NORC)","Bethesda, MD",NaN,Bethesda%2C+MD
259,Research Analyst II - Center for Technology in Learning,"
        SRI International","Arlington, VA 22209 <span style=""font-size: smaller"">(Radnor-Ft Myer Heights area)</span>",NaN,Bethesda%2C+MD
260,Senior <b>Data</b> Analyst,"
        IHS Markit","Washington, DC",NaN,Bethesda%2C+MD
261,<b>Scientist</b>-LTH,"
        Emergent BioSolutions","Gaithersburg, MD",NaN,Bethesda%2C+MD
262,Computational Social <b>Scientist</b>,"
        Booz Allen Hamilton","McLean, VA",NaN,Bethesda%2C+MD
263,Market Research Analyst,"
        2U","Lanham, MD",NaN,Bethesda%2C+MD
264,Operations Research Analyst,"
    Frontier Technology, Inc.","Arlington, VA",NaN,Bethesda%2C+MD
265,Senior Engineer,"
        Scientific Research Corporation","Arlington, VA 22202 <span style=""font-size: smaller"">(Aurora Highlands area)</span>",NaN,Bethesda%2C+MD
266,Statistician,"
        Leidos","Washington, DC 20001 <span style=""font-size: smaller"">(Shaw area)</span>",NaN,Bethesda%2C+MD
267,Behavioral Science Researcher,"
        The Henry M. Jackson Foundation","Bethesda, MD 20817",NaN,Bethesda%2C+MD
268,Risk Analyst,"
    Prevalent Inc.","Tysons Corner, VA",NaN,Bethesda%2C+MD
269,"Immunology, <b>Scientist</b> I","
        Aeras","Rockville, MD",NaN,Bethesda%2C+MD
270,Graph Analytics/Machine Learning Senior Researcher,"
        Leidos","Arlington, VA 22202 <span style=""font-size: smaller"">(Aurora Highlands area)</span>",NaN,Bethesda%2C+MD
271,<b>Data</b> Quality Coordinator,"
        American Geophysical Union","Washington, DC 20009 <span style=""font-size: smaller"">(U Street Corridor area)</span>",NaN,Bethesda%2C+MD
272,R&amp;D Associate II/Associate <b>Scientist</b> I,"
        AstraZeneca","Gaithersburg, MD",NaN,Bethesda%2C+MD
273,"Electric Sector Analyst, Research and Evaluation - Beyond Co...","
        Sierra Club","Washington, DC 20002 <span style=""font-size: smaller"">(Capitol Hill area)</span>",NaN,Bethesda%2C+MD
274,STAFF <b>SCIENTIST</b> I,"
        Children's National Medical Center","Washington, DC",NaN,Bethesda%2C+MD
275,Sr. Quantitative Analyst -Market Risk,"
        Capital One","McLean, VA",NaN,Bethesda%2C+MD
276,Washington,"
    Cognitio","Washington, DC",NaN,Bethesda%2C+MD
277,Associate <b>Scientist</b> I / II,"
        AstraZeneca","Gaithersburg, MD",NaN,Bethesda%2C+MD
278,<b>Scientist</b> I- Proteomics,"
        AstraZeneca","Gaithersburg, MD",NaN,Bethesda%2C+MD
279,Marvelous Machine Learning &amp; Analytics Developer,"
        Parsons Corporation","Columbia, MD",NaN,Bethesda%2C+MD
280,Science &amp; Economics Intern,"
        American Rivers","Washington, DC 20005 <span style=""font-size: smaller"">(Logan Circle area)</span>",NaN,Bethesda%2C+MD
281,Associate <b>Scientist</b> I / II,"
        AstraZeneca","Gaithersburg, MD",NaN,Bethesda%2C+MD
282,China Policy Research Analyst,"
        Centra Technology","Tysons Corner, VA",NaN,Bethesda%2C+MD
283,Machine Learning Developer,"
        The Johns Hopkins Applied Physics Laboratory","Laurel, MD",NaN,Bethesda%2C+MD
284,<b>Data</b> Engineer (Core Java),"
        comScore","Reston, VA",NaN,Bethesda%2C+MD
285,Sr. Analyst Research Services,"
        BDS Marketing","Washington, DC",NaN,Bethesda%2C+MD
286,Sr. Quantitative Analyst -Market Risk,"
        Capital One","McLean, VA",NaN,Bethesda%2C+MD
287,Machine Learning <b>Data</b> Engineer,"
        Jobspring Partners","Washington, DC","$100,000 - $150,000 a year",Bethesda%2C+MD
288,Science &amp; Economics Intern,"
        American Rivers","Washington, DC 20005 <span style=""font-size: smaller"">(Logan Circle area)</span>",NaN,Bethesda%2C+MD
289,China Policy Research Analyst,"
        Centra Technology","Tysons Corner, VA",NaN,Bethesda%2C+MD
290,"Intern, Marketing Content and Analytics","
        National Geographic Society","Washington, DC",NaN,Bethesda%2C+MD
291,Health Research Analyst,"
        Booz Allen Hamilton","Washington, DC",NaN,Bethesda%2C+MD
292,Intern – Field <b>Data</b> Analysis and Administration,"
        SP+","Fairfax, VA",NaN,Bethesda%2C+MD
293,Research Analyst - Office of Emerging Regulatory Issues - Wa...,"
        Finra","Washington, DC",NaN,Bethesda%2C+MD
294,"Post-doctoral Social <b>Scientist</b>, Impact Evaluation","
        Conservation International","Arlington, VA 22202 <span style=""font-size: smaller"">(Aurora Highlands area)</span>",NaN,Bethesda%2C+MD
295,"Statistician/<b>Data</b> <b>Scientist</b> - Junior, Mid &amp; Senior","
        OGSystems","Springfield, VA",NaN,Bethesda%2C+MD
296,<b>Scientist</b> - Discovery Proteomics,"
    NantWorks","Rockville, MD 20850",NaN,Bethesda%2C+MD
297,Lead <b>Data</b> Science Instructor,"
        General Assembly","Washington, DC",NaN,Bethesda%2C+MD
298,Drug Development Program Manager,"
        Global Solutions Network","Bethesda, MD",NaN,Bethesda%2C+MD
299,Program Coordinator - Public Health <b>Data</b> Analyst,"
        Cherokee Nation Businesses","Silver Spring, MD 20904",NaN,Bethesda%2C+MD
300,"Post-doctoral Social <b>Scientist</b>, Impact Evaluation","
        Conservation International","Arlington, VA 22202 <span style=""font-size: smaller"">(Aurora Highlands area)</span>",NaN,Bethesda%2C+MD
301,<b>Scientist</b> I- Proteomics,"
        AstraZeneca","Gaithersburg, MD",NaN,Bethesda%2C+MD
302,Document Specialist (NCI),"
    Hendall Inc.","Rockville, MD 20850",NaN,Bethesda%2C+MD
303,Exercise Physiology Senior <b>Scientist</b>,"
        The Henry M. Jackson Foundation","Bethesda, MD 20817",NaN,Bethesda%2C+MD
304,Analytic Developer,"
        General Dynamics Mission Systems","Fort Meade, MD",NaN,Bethesda%2C+MD
305,Research <b>Scientist</b> - JUL16-02,"
        Human Resources Research Organization","Alexandria, VA",NaN,Bethesda%2C+MD
306,Research Analyst,"
        Goodwin Procter LLP","Washington, DC 20001 <span style=""font-size: smaller"">(Shaw area)</span>",NaN,Bethesda%2C+MD
307,Washington,"
    Cognitio","Washington, DC",NaN,Bethesda%2C+MD
308,Research Program Analyst,"
        Booz Allen Hamilton","Arlington, VA",NaN,Bethesda%2C+MD
309,HPC Science Programmer,"
    Global Science &amp; Technology, Inc.","Greenbelt, MD",NaN,Bethesda%2C+MD
310,"Criminal Justice Research Analyst, Lead","
        Booz Allen Hamilton","Washington, DC",NaN,Bethesda%2C+MD
311,Operation Research Analyst,"
        General Dynamics Information Technology","Arlington, VA 22201 <span style=""font-size: smaller"">(Lyon Village area)</span>",NaN,Bethesda%2C+MD
312,Scientific Advisory Panel Support,"
    National Older Worker Career Center","Washington, DC",NaN,Bethesda%2C+MD
313,Image <b>Scientist</b>,"
        Vencore","Suitland, MD",NaN,Bethesda%2C+MD
314,Remote Sensing <b>Scientist</b>,"
        Earth Resources Technology, Inc","Laurel, MD 20707",NaN,Bethesda%2C+MD
315,DHS Quantitative Analyst,"
        Centra Technology","Washington, DC",NaN,Bethesda%2C+MD
316,<b>Data</b> and Policy Analyst - Statistical Programmer,"
        Acumen LLC","Washington, DC",NaN,Bethesda%2C+MD
317,"Operations Research Systems Analysis (ORSA), (MID) Analyst","
    Clear Ridge Defense","Fort Meade, MD",NaN,Bethesda%2C+MD
318,Regulatory <b>Scientist</b>,"
        Booz Allen Hamilton","Rockville, MD",NaN,Bethesda%2C+MD
319,Advanced Analytics - Senior Analyst,"
        Merkle Inc.","Columbia, MD 21046",NaN,Bethesda%2C+MD
320,Machine Learning <b>Data</b> Engineer,"
        Jobspring Partners","Washington, DC","$100,000 - $150,000 a year",Bethesda%2C+MD
321,Bioinformatics <b>Scientist</b>,"
        Digicon","McLean, VA",NaN,Bethesda%2C+MD
322,HPC Science Programmer,"
    Global Science &amp; Technology, Inc.","Greenbelt, MD",NaN,Bethesda%2C+MD
323,Qualitative <b>Scientist</b> Fellowship - CDER,"
        Oak Ridge Associated Universities","Silver Springs, MD",NaN,Bethesda%2C+MD
324,"Defense Research Analyst, Mid","
        Booz Allen Hamilton","Arlington, VA",NaN,Bethesda%2C+MD
325,Operations Research Analyst,"
    Department of the Navy, Naval...","Washington, DC",NaN,Bethesda%2C+MD
326,"Immunology, <b>Scientist</b> I","
        Aeras","Rockville, MD",NaN,Bethesda%2C+MD
327,<b>Data</b> Architect- Polygraph,"
        General Dynamics Information Technology","Herndon, VA",NaN,Bethesda%2C+MD
328,"Operations Research Systems Analysis (ORSA), (MID) Analyst","
    Clear Ridge Defense","Fort Meade, MD",NaN,Bethesda%2C+MD
329,Qualitative <b>Scientist</b> Fellowship - CDER,"
        Oak Ridge Associated Universities","Silver Springs, MD",NaN,Bethesda%2C+MD
330,"Software Engineer, <b>Data</b> Ingestion","
    FiscalNote","Washington, DC",NaN,Bethesda%2C+MD
331,2017 GRADUATES ONLY! Associate Professional: Science,"
        CSRA","Washington, DC",NaN,Bethesda%2C+MD
332,<b>Data</b> <b>Scientist</b>,"
        Leidos","McLean, VA 22108",NaN,Bethesda%2C+MD
333,"Research Analyst, CAP Action War Room","
    American Progress","Washington, DC",NaN,Bethesda%2C+MD
334,Machine Learning Research Engineer,"
    yomdle inc.","Washington, DC",NaN,Bethesda%2C+MD
335,Senior <b>Scientist</b> / Engineer,"
        ECS Federal LLC","Arlington, VA",NaN,Bethesda%2C+MD
336,"Criminal Justice Research Analyst, Senior","
        Booz Allen Hamilton","Washington, DC",NaN,Bethesda%2C+MD
337,Molecular Lead Medical Technologist,"
        The Henry M. Jackson Foundation","Silver Spring, MD 20910",NaN,Bethesda%2C+MD
338,Analytical Development <b>Scientist</b>,"
    Medical Science &amp; Computing, Inc.","Gaithersburg, MD",NaN,Bethesda%2C+MD
339,Intelligence Analyst SME,"
    The Tauri Group LLC","Alexandria, VA",NaN,Bethesda%2C+MD
340,GIS Developer - Back-End,"
        Capital One","McLean, VA",NaN,Bethesda%2C+MD
341,"Analyst II, Marketing Research &amp; Planning (Telecommute)","
        American Red Cross","Washington, DC",NaN,Bethesda%2C+MD
342,Statistical Pairs Trading Positions,"
        T3 Trading Group LLC","Washington, DC",NaN,Bethesda%2C+MD
343,SVP Big <b>Data</b> and Analytics,"
    Harnham","Washington, DC","$250,000 a year",Bethesda%2C+MD
344,Senior Research Associate – Patient Reported Outcomes - Beth...,"
        Evidera","Bethesda, MD",NaN,Bethesda%2C+MD
345,"Associate Director/Director, Clinical Development <b>Scientist</b>","
        AstraZeneca","Gaithersburg, MD",NaN,Bethesda%2C+MD
346,Machine Learning Engineer,"
        Capital One","McLean, VA",NaN,Bethesda%2C+MD
347,Advanced Analytics <b>Data</b> <b>Scientist</b>,"
        IBM","Washington, DC 20005 <span style=""font-size: smaller"">(Logan Circle area)</span>",NaN,Bethesda%2C+MD
348,"Technical Manager, <b>Data</b> Ingestion","
    FiscalNote","Washington, DC",NaN,Bethesda%2C+MD
349,Senior Technical Advisor,"
        The Aerospace Corporation","Silver Spring, MD 20910",NaN,Bethesda%2C+MD
350,2017 GRADUATES ONLY! Associate Professional: Science,"
        CSRA","Washington, DC",NaN,Bethesda%2C+MD
351,Health <b>Data</b> Analyst,"
    US News &amp; World Report","Washington, DC 20007 <span style=""font-size: smaller"">(Georgetown area)</span>",NaN,Bethesda%2C+MD
352,Research <b>Scientist</b>/Engineer,"
        Vencore","Arlington, VA",NaN,Bethesda%2C+MD
353,"Big <b>Data</b> Engineer - Shared Informaton Support, Prf","
        Freddie Mac","McLean, VA 22102",NaN,Bethesda%2C+MD
354,Senior Research <b>Scientist</b> - Medicare/Medicaid,"
        National Opinion Research Center (NORC)","Bethesda, MD",NaN,Bethesda%2C+MD
355,Sr. Computer <b>Scientist</b>,"
        Engility Corporation","Annapolis Junction, MD 20701",NaN,Bethesda%2C+MD
356,Software Engineer,"
    MOJA","Reston, VA",NaN,Bethesda%2C+MD
357,Advanced Analytics <b>Data</b> <b>Scientist</b>,"
        IBM","Washington, DC 20005 <span style=""font-size: smaller"">(Logan Circle area)</span>",NaN,Bethesda%2C+MD
358,"Technical Manager, <b>Data</b> Ingestion","
    FiscalNote","Washington, DC",NaN,Bethesda%2C+MD
359,Research &amp; Insight Analyst Intern,"
    Blitt Capital","Fairfax, VA",NaN,Bethesda%2C+MD
360,Senior Communications Specialist,"
        Howard Hughes Medical Institute","Chevy Chase, MD 20815",NaN,Bethesda%2C+MD
361,Statistician,"
    D.C. Sentencing Commission","Washington, DC",NaN,Bethesda%2C+MD
362,Program Analyst,"
    Greystones Group","Ballston, VA",NaN,Bethesda%2C+MD
363,Market Research Analyst,"
    Spectrum Financial Services","Silver Spring, MD",NaN,Bethesda%2C+MD
364,Operations Research Analyst Sr,"
        CSRA","Washington, DC",NaN,Bethesda%2C+MD
365,Court Research Analyst,"
        Reed Elsevier","Reston, VA",NaN,Bethesda%2C+MD
366,Mid-Level Open Source Research Analyst,"
        Cyberspace Solutions LLC","Reston, VA 20190",NaN,Bethesda%2C+MD
367,Research Analyst - Law Firm,"
    Fawkes IDM","Washington, DC","$70,000 - $80,000 a year",Bethesda%2C+MD
368,Geospatial <b>Data</b> Engineer,"
        In-Q-Tel","Arlington, VA 22201 <span style=""font-size: smaller"">(Lyon Village area)</span>",NaN,Bethesda%2C+MD
369,<b>Data</b> <b>Scientist</b>,"
    TechStratium Inc.","McLean, VA",NaN,Bethesda%2C+MD
370,Operations Research Analyst Technical Specialist,"
        Vencore","Silver Spring, MD",NaN,Bethesda%2C+MD
371,<b>Data</b> <b>Scientist</b>,"
    Apogee Integration, LLC","McLean, VA",NaN,Bethesda%2C+MD
372,Program Analyst,"
    Greystones Group","Ballston, VA",NaN,Bethesda%2C+MD
373,Court Research Analyst,"
        Reed Elsevier","Reston, VA",NaN,Bethesda%2C+MD
374,Machine Learning Research Engineer,"
    yomdle inc.","Washington, DC",NaN,Bethesda%2C+MD
375,"Research Analyst, Senior","
        Booz Allen Hamilton","McLean, VA",NaN,Bethesda%2C+MD
376,<b>Data</b> <b>Scientist</b> I/II/III,"
    Macrogen Corp.","Rockville, MD 20850",NaN,Bethesda%2C+MD
377,Research <b>Scientist</b>/Engineer,"
        Vencore","Arlington, VA",NaN,Bethesda%2C+MD
378,Research Analyst -- Market Research,"
        Hanover Research","Arlington, VA 22203 <span style=""font-size: smaller"">(Bluemont area)</span>",NaN,Bethesda%2C+MD
379,Research Engineer/<b>Scientist</b> Level 3 TS/SCI,"
    Barone Consulting","Springfield, VA",NaN,Bethesda%2C+MD
380,Research <b>Scientist</b> / Senior Research <b>Scientist</b> - Public Heal...,"
        National Opinion Research Center (NORC)","Bethesda, MD",NaN,Bethesda%2C+MD
381,Operations Research Analyst Technical Specialist,"
        Vencore","Silver Spring, MD",NaN,Bethesda%2C+MD
382,Research Analyst - Enterprise Research,"
        CEB","Washington, DC",NaN,Bethesda%2C+MD
383,Sr <b>Data</b> <b>Scientist</b>,"
        Praxis Engineering","Reston, VA",NaN,Bethesda%2C+MD
384,Machine Learning and Analytics Developer,"
        Varen Technologies","Fort Meade, MD",NaN,Bethesda%2C+MD
385,"Research Analyst, Senior","
        Booz Allen Hamilton","McLean, VA",NaN,Bethesda%2C+MD
386,Senior Statistician,"
        ManTech International Corporation","Washington, DC",NaN,Bethesda%2C+MD
387,<b>Data</b> <b>Scientist</b>,"
    TechStratium Inc.","McLean, VA",NaN,Bethesda%2C+MD
388,<b>Data</b> Engineering Lead,"
        Leidos","McLean, VA",NaN,Bethesda%2C+MD
389,<b>Data</b> <b>Scientist</b> I/II/III,"
    Macrogen Corp.","Rockville, MD 20850",NaN,Bethesda%2C+MD
390,<b>Data</b> Analyst / Collection Manager,"
        Booz Allen Hamilton","Springfield, VA",NaN,Bethesda%2C+MD
391,Research Analyst -- Consumer Insights,"
        Hanover Research","Arlington, VA 22203 <span style=""font-size: smaller"">(Bluemont area)</span>",NaN,Bethesda%2C+MD
392,<b>Data</b> <b>Scientist</b>,"
    Apogee Integration, LLC","McLean, VA",NaN,Bethesda%2C+MD
393,"Associate <b>Scientist</b>, Analytical Development, Stability Speci...","
        Novavax","Gaithersburg, MD 20878",NaN,Bethesda%2C+MD
394,<b>Data</b> <b>Scientist</b> / Database Specialist,"
        STG, Inc.","Washington, DC",NaN,Bethesda%2C+MD
395,Drinking Water <b>Data</b> Analysis and Outreach Intern,"
        EPA","Washington, DC",NaN,Bethesda%2C+MD
396,"Research <b>Scientist</b>, Senior","
        Sotera Defense Solutions, Inc.","Washington, DC",NaN,Bethesda%2C+MD
397,"Marine Economist, Science &amp; Strategy Division","
        Oceana","Washington, DC 20036 <span style=""font-size: smaller"">(Downtown area)</span>",NaN,Bethesda%2C+MD
398,Military Operations Research Analyst,"
    Group W","Vienna, VA",NaN,Bethesda%2C+MD
399,"Biological / Genomic Research Analyst, Senior","
        Booz Allen Hamilton","College Park, MD 20740",NaN,Bethesda%2C+MD
400,Senior Technical Advisor,"
        The Aerospace Corporation","Silver Spring, MD 20910",NaN,Bethesda%2C+MD
401,"Scientific Software Developer (Greenbelt, MD)","
        KBRWyle","Greenbelt, MD",NaN,Bethesda%2C+MD
402,Junior Operations Research Analyst,"
        ECS Federal LLC","Washington, DC",NaN,Bethesda%2C+MD
403,Pricing Analyst,"
        Cvent","Tysons Corner, VA",NaN,Bethesda%2C+MD
